controller,time,psi,dpsi,u,action
ENTRO-CORE (Linear),44.30000000000036,0.1462626491645208,-0.6999081901077525,0.002310046641220531,0.002310046641220531
ENTRO-CORE (Linear),44.40000000000036,0.07656786809322966,-0.6969478107129115,0.0012155089569281796,0.0012155089569281796
ENTRO-CORE (Linear),44.50000000000036,0.00806891721131088,-0.6849895088191877,0.00011937964315694716,0.00011937964315694716
ENTRO-CORE (Linear),44.600000000000364,-0.058915293957991915,-0.669842111693028,0.0,0.0
ENTRO-CORE (Linear),44.700000000000365,-0.12442024324633623,-0.655049492883443,0.0,0.0
ENTRO-CORE (Linear),44.80000000000037,-0.18810102301928544,-0.6368077977294919,0.0,0.0
ENTRO-CORE (Linear),44.90000000000037,-0.24884389263928236,-0.6074286961999691,0.0,0.0
ENTRO-CORE (Linear),45.00000000000037,-0.30646672288127147,-0.5762283024198912,0.0,0.0
ENTRO-CORE (Linear),45.10000000000037,-0.36199774373168936,-0.5553102085041789,0.0,0.0
ENTRO-CORE (Linear),45.20000000000037,-0.4137615033865111,-0.5176375965482173,0.0,0.0
ENTRO-CORE (Linear),45.300000000000374,-0.4617394100366124,-0.4797790665010134,0.0,0.0
ENTRO-CORE (Linear),45.400000000000375,-0.505173497985262,-0.4343408794864957,0.0,0.0
ENTRO-CORE (Linear),45.50000000000038,-0.545096888493425,-0.3992339050816294,0.0,0.0
ENTRO-CORE (Linear),45.60000000000038,-0.5817596521473453,-0.366627636539203,0.0,0.0
ENTRO-CORE (Linear),45.70000000000038,-0.6134411429659608,-0.31681490818615476,0.0,0.0
ENTRO-CORE (Linear),45.80000000000038,-0.6414581290009386,-0.28016986034977853,0.0,0.0
ENTRO-CORE (Linear),45.90000000000038,-0.6647545258104731,-0.23296396809534597,0.0,0.0
ENTRO-CORE (Linear),46.000000000000384,-0.6839396580706828,-0.19185132260209695,0.0,0.0
ENTRO-CORE (Linear),46.100000000000385,-0.6978743219688467,-0.13934663898163882,0.0,0.0
ENTRO-CORE (Linear),46.20000000000039,-0.7101157770794978,-0.12241455110651087,0.0,0.0
ENTRO-CORE (Linear),46.30000000000039,-0.717298312594567,-0.0718253551506924,0.0,0.0
ENTRO-CORE (Linear),46.40000000000039,-0.7210635322047817,-0.03765219610214691,0.0,0.0
ENTRO-CORE (Linear),46.50000000000039,-0.7210161393071526,0.0004739289762909424,0.0,0.0
ENTRO-CORE (Linear),46.60000000000039,-0.7142910845132957,0.06725054793856933,0.3131152888840836,0.3131152888840836
ENTRO-CORE (Linear),46.700000000000394,-0.6982522554897068,0.1603882902358894,0.5989071902424574,0.5989071902424574
ENTRO-CORE (Linear),46.800000000000395,-0.6742747507430188,0.23977504746688066,0.5989080536595555,0.5989080536595555
ENTRO-CORE (Linear),46.9000000000004,-0.6412577840045689,0.3301696673844985,0.5989080536595555,0.5989080536595555
ENTRO-CORE (Linear),47.0000000000004,-0.6004316452577312,0.4082613874683766,0.5989080536595555,0.5989080536595555
ENTRO-CORE (Linear),47.1000000000004,-0.5523594635954706,0.48072181662260555,0.5989080536595555,0.5989080536595555
ENTRO-CORE (Linear),47.2000000000004,-0.497306768599854,0.550526949956166,0.5989080536595555,0.5989080536595555
ENTRO-CORE (Linear),47.3000000000004,-0.43381159261700203,0.6349517598285196,0.5989080536595555,0.5989080536595555
ENTRO-CORE (Linear),47.400000000000404,-0.3634619971576035,0.7034959545939851,0.5989080536595555,0.5989080536595555
ENTRO-CORE (Linear),47.500000000000405,-0.289039955006197,0.7442204215140652,0.5989080536595555,0.5989080536595555
ENTRO-CORE (Linear),47.600000000000406,-0.20972395352445136,0.7931600148174563,0.5989080536595555,0.5989080536595555
ENTRO-CORE (Linear),47.70000000000041,-0.12463313826550772,0.8509081525894364,0.5989080536595555,0.5989080536595555
ENTRO-CORE (Linear),47.80000000000041,-0.037355335204705756,0.8727780306080195,0.5989080536595555,0.5989080536595555
ENTRO-CORE (Linear),47.90000000000041,0.053176260921158236,0.9053159612586399,0.5989080536595555,0.5989080536595555
ENTRO-CORE (Linear),48.00000000000041,0.14527873101676939,0.9210247009561114,0.599750101195988,0.599750101195988
ENTRO-CORE (Linear),48.10000000000041,0.23800560902402013,0.9272687800725072,0.6012000749355266,0.6012000749355266
ENTRO-CORE (Linear),48.200000000000415,0.3339417238160209,0.9593611479200077,0.6026489282316245,0.6026489282316245
ENTRO-CORE (Linear),48.300000000000416,0.43156589813101953,0.9762417431499867,0.6041362500298805,0.6041362500298805
ENTRO-CORE (Linear),48.40000000000042,0.5304511962428589,0.9888529811183936,0.6056374495435279,0.6056374495435279
ENTRO-CORE (Linear),48.50000000000042,0.6311238200881308,1.0067262384527202,0.6071453075339682,0.6071453075339682
ENTRO-CORE (Linear),48.60000000000042,0.7319658882541681,1.0084206816603722,0.6086671719263036,0.6086671719263036
ENTRO-CORE (Linear),48.70000000000042,0.8327178418377356,1.0075195358356746,0.6101781287553493,0.6101781287553493
ENTRO-CORE (Linear),48.80000000000042,0.9288111512456033,0.9609330940786772,0.21167421986820922,0.21167421986820922
ENTRO-CORE (Linear),48.900000000000425,1.0200987189619704,0.9128756771636705,0.21308850567475934,0.21308850567475934
ENTRO-CORE (Linear),49.000000000000426,1.105478711371806,0.8537999240983585,0.21442061993546513,0.21442061993546513
ENTRO-CORE (Linear),49.10000000000043,1.1851242591776345,0.7964554780582848,0.2156564268018205,0.2156564268018205
ENTRO-CORE (Linear),49.20000000000043,1.2582494080045332,0.7312514882689873,0.21680042619541462,0.21680042619541462
ENTRO-CORE (Linear),49.30000000000043,1.3246385372044402,0.663891291999071,0.21784328474854897,0.21784328474854897
ENTRO-CORE (Linear),49.40000000000043,1.3860384756546231,0.6139993845018293,0.21878387669947003,0.21878387669947003
ENTRO-CORE (Linear),49.50000000000043,1.4411335676838135,0.5509509202919047,0.21964853235665027,0.21964853235665027
ENTRO-CORE (Linear),49.600000000000435,1.4894702635958306,0.4833669591201715,0.22042011036580073,0.22042011036580073
ENTRO-CORE (Linear),49.700000000000436,1.5308558005795585,0.4138553698372793,0.2210937019750286,0.2210937019750286
ENTRO-CORE (Linear),49.80000000000044,1.5642164801555678,0.33360679576009306,0.2216679494554306,0.2216679494554306
ENTRO-CORE (Linear),49.90000000000044,1.5902467281639754,0.2603024800840751,0.22212918593363606,0.22212918593363606
ENTRO-CORE (Linear),50.00000000000044,1.6103817848498905,0.2013505668591498,0.22248804447577158,0.22248804447577158
ENTRO-CORE (Exponential),0.0,1.0,0.2,0.0,0.0
ENTRO-CORE (Exponential),0.1,1.0145360780653871,0.14536078065387223,0.11412828753276745,0.43483719430103696
ENTRO-CORE (Exponential),0.2,1.0264173728690569,0.11881294803669723,0.41433976549155976,0.8740284041817608
ENTRO-CORE (Exponential),0.30000000000000004,1.03510366343865,0.08686290569593119,0.21451241201256288,0.6578691661858175
ENTRO-CORE (Exponential),0.4,1.0392056389790743,0.04101975540424316,0.21463849594919682,0.6580847842256039
ENTRO-CORE (Exponential),0.5,1.0397069160496817,0.005012770706073276,0.21453392931992576,0.6579059728773773
ENTRO-CORE (Exponential),0.6,1.0373191103238573,-0.023878057258245135,0.053641572088681866,0.23525119644453918
ENTRO-CORE (Exponential),0.7,1.0274426075492835,-0.09876502774573856,0.0,0.0
ENTRO-CORE (Exponential),0.7999999999999999,1.0131974648923914,-0.1424514265689206,0.0,0.0
ENTRO-CORE (Exponential),0.8999999999999999,0.99512498552064,-0.18072479371751354,0.0,0.0
ENTRO-CORE (Exponential),0.9999999999999999,0.9726907538177079,-0.2243423170293213,0.0,0.0
ENTRO-CORE (Exponential),1.0999999999999999,0.9473023357052743,-0.2538841811243351,0.0,0.0
ENTRO-CORE (Exponential),1.2,0.9201674918060454,-0.27134843899228883,0.0,0.0
ENTRO-CORE (Exponential),1.3,0.8885626418576356,-0.3160484994840988,0.0,0.0
ENTRO-CORE (Exponential),1.4000000000000001,0.8540302411249223,-0.3453240073271323,0.0,0.0
ENTRO-CORE (Exponential),1.5000000000000002,0.8161657631564235,-0.3786447796849874,0.0,0.0
ENTRO-CORE (Exponential),1.6000000000000003,0.7751562274402586,-0.41009535716165,0.0,0.0
ENTRO-CORE (Exponential),1.7000000000000004,0.7318484558280187,-0.43307771612239887,0.0,0.0
ENTRO-CORE (Exponential),1.8000000000000005,0.6851206015175236,-0.467278543104951,0.0,0.0
ENTRO-CORE (Exponential),1.9000000000000006,0.6355396693291944,-0.4958093218832924,0.0,0.0
ENTRO-CORE (Exponential),2.0000000000000004,0.5834440993117708,-0.5209557001742362,0.0,0.0
ENTRO-CORE (Exponential),2.1000000000000005,0.5291740493656122,-0.5427004994615858,0.0,0.0
ENTRO-CORE (Exponential),2.2000000000000006,0.47419358419748714,-0.5498046516812504,0.0,0.0
ENTRO-CORE (Exponential),2.3000000000000007,0.41855679663408907,-0.5563678756339808,0.0,0.0
ENTRO-CORE (Exponential),2.400000000000001,0.36278073617009543,-0.5577606046399363,0.0,0.0
ENTRO-CORE (Exponential),2.500000000000001,0.3058714382890328,-0.5690929788106263,0.0,0.0
ENTRO-CORE (Exponential),2.600000000000001,0.24754709678461623,-0.5832434150441658,0.0,0.0
ENTRO-CORE (Exponential),2.700000000000001,0.18956478775857322,-0.5798230902604301,0.0,0.0
ENTRO-CORE (Exponential),2.800000000000001,0.13142025853280145,-0.5814452922577176,0.0018934224579084946,0.009422440264828413
ENTRO-CORE (Exponential),2.9000000000000012,0.07433225862638901,-0.5708799990641245,0.0,0.0
ENTRO-CORE (Exponential),3.0000000000000013,0.019172827085411785,-0.5515943154097722,8.411672983588137e-05,0.00042049521627463005
ENTRO-CORE (Exponential),3.1000000000000014,-0.03497142321504654,-0.5414425030045832,0.0,0.0
ENTRO-CORE (Exponential),3.2000000000000015,-0.08601595325168371,-0.5104453003663716,0.0,0.0
ENTRO-CORE (Exponential),3.3000000000000016,-0.13432089495676758,-0.4830494170508388,0.0,0.0
ENTRO-CORE (Exponential),3.4000000000000017,-0.1805016883523618,-0.4618079339559421,0.0,0.0
ENTRO-CORE (Exponential),3.5000000000000018,-0.2210347729460359,-0.4053308459367411,0.0,0.0
ENTRO-CORE (Exponential),3.600000000000002,-0.2581982427447397,-0.37163469798703785,0.0,0.0
ENTRO-CORE (Exponential),3.700000000000002,-0.29204151901294984,-0.3384327626821017,0.0,0.0
ENTRO-CORE (Exponential),3.800000000000002,-0.3212854521817814,-0.29243933168831565,0.0,0.0
ENTRO-CORE (Exponential),3.900000000000002,-0.34706304925722586,-0.2577759707544448,0.0,0.0
ENTRO-CORE (Exponential),4.000000000000002,-0.3694141406679277,-0.22351091410701834,0.0,0.0
ENTRO-CORE (Exponential),4.100000000000001,-0.3888765002552605,-0.19462359587332784,0.0,0.0
ENTRO-CORE (Exponential),4.200000000000001,-0.4061097355318346,-0.17233235276574108,0.0,0.0
ENTRO-CORE (Exponential),4.300000000000001,-0.4209619565844787,-0.14852221052644124,0.0,0.0
ENTRO-CORE (Exponential),4.4,-0.4326266902510236,-0.11664733666544916,0.0,0.0
ENTRO-CORE (Exponential),4.5,-0.44127048000024693,-0.08643789749223281,0.0,0.0
ENTRO-CORE (Exponential),4.6,-0.44803110333181595,-0.06760623331568993,0.0,0.0
ENTRO-CORE (Exponential),4.699999999999999,-0.4532571993234832,-0.05226095991667233,0.0,0.0
ENTRO-CORE (Exponential),4.799999999999999,-0.4573204709498916,-0.04063271626408432,0.0,0.0
ENTRO-CORE (Exponential),4.899999999999999,-0.45977391348165497,-0.024534425317633602,0.0,0.0
ENTRO-CORE (Exponential),4.999999999999998,-0.4595242037080018,0.002497097736531912,0.003312773231391758,0.016427439614832395
ENTRO-CORE (Exponential),5.099999999999998,-0.452819035698659,0.0670516800934277,0.37230180267888596,0.8445621045627535
ENTRO-CORE (Exponential),5.1999999999999975,-0.4384103953531339,0.1440864034552506,0.5989071551590709,0.9499401393076174
ENTRO-CORE (Exponential),5.299999999999997,-0.41693398992169933,0.2147640543143457,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),5.399999999999997,-0.3872094147830462,0.29724575138653114,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),5.4999999999999964,-0.3520487968600695,0.35160617922976695,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),5.599999999999996,-0.31133183364670547,0.40716963213364044,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),5.699999999999996,-0.2647630403759582,0.4656879327074728,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),5.799999999999995,-0.21196176510352788,0.5280127527243033,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),5.899999999999995,-0.15390950994218003,0.5805225516134784,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),5.999999999999995,-0.09074985581378675,0.6315965412839327,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),6.099999999999994,-0.021907950075281346,0.688419057385054,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),6.199999999999994,0.05176780694108367,0.7367575701636501,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),6.299999999999994,0.13059652386773252,0.7882871692664883,0.5997278442736957,0.9501451363366418
ENTRO-CORE (Exponential),6.399999999999993,0.21271846816913945,0.8212194430140692,0.6009696556419886,0.9504537289928646
ENTRO-CORE (Exponential),6.499999999999993,0.2973937113888745,0.8467524321973507,0.6022549136137064,0.9507711068185835
ENTRO-CORE (Exponential),6.5999999999999925,0.38393552047487134,0.8654180908599685,0.6035710437417978,0.9510940013726558
ENTRO-CORE (Exponential),6.699999999999992,0.4710906855292578,0.8715516505438646,0.6049065764432631,0.9514194912096783
ENTRO-CORE (Exponential),6.799999999999992,0.5589814725356026,0.8789078700634481,0.6062416877687905,0.9517427131037668
ENTRO-CORE (Exponential),6.8999999999999915,0.6469193684263999,0.8793789589079731,0.6075779591605015,0.9520640625427834
ENTRO-CORE (Exponential),6.999999999999991,0.7354178420182105,0.8849847359181059,0.6089047348638496,0.9523810112664315
ENTRO-CORE (Exponential),7.099999999999991,0.8240682983540148,0.8865045633580434,0.6102296114290868,0.9526954151619819
ENTRO-CORE (Exponential),7.19999999999999,0.9125882060821766,0.8851990772816176,0.6115463104070026,0.9530058217532663
ENTRO-CORE (Exponential),7.29999999999999,0.9944595418140187,0.818713357318421,0.21285060513621779,0.6550145461802948
ENTRO-CORE (Exponential),7.39999999999999,1.0712440537254482,0.7678451191142948,0.2140476068776327,0.6570731206871482
ENTRO-CORE (Exponential),7.499999999999989,1.1428184482419872,0.7157439451653894,0.2151620805886163,0.6589787213604879
ENTRO-CORE (Exponential),7.599999999999989,1.2086155926133986,0.6579714437141138,0.21619381949754024,0.6607334161117391
ENTRO-CORE (Exponential),7.699999999999989,1.268200565076111,0.5958497246271246,0.21713622380401787,0.6623282870761491
ENTRO-CORE (Exponential),7.799999999999988,1.322109631346997,0.5390906627088602,0.21798464734373968,0.6637576962213618
ENTRO-CORE (Exponential),7.899999999999988,1.3701987700974667,0.48089138750469673,0.21874815560608907,0.6650388680875878
ENTRO-CORE (Exponential),7.999999999999988,1.4106119562577057,0.4041318616023903,0.21942595464084236,0.6661721283555974
ENTRO-CORE (Exponential),8.099999999999987,1.4451680905753492,0.3455613431764339,0.21999317224889992,0.6671175523034056
ENTRO-CORE (Exponential),8.199999999999987,1.473365263994538,0.28197173419188787,0.2204764523981833,0.6679209586317394
ENTRO-CORE (Exponential),8.299999999999986,1.4970320992306878,0.23666835236149805,0.22086961864316723,0.6685731287421935
ENTRO-CORE (Exponential),8.399999999999986,1.514622843409235,0.17590744178547127,0.22119879720858676,0.669118173186891
ENTRO-CORE (Exponential),8.499999999999986,1.526897111979336,0.1227426857010098,0.22144298028518966,0.6695219053876285
ENTRO-CORE (Exponential),8.599999999999985,1.5327371001203731,0.05839988141037196,0.22161311919711724,0.6698029217582986
ENTRO-CORE (Exponential),8.699999999999985,1.5341438397521672,0.014067396317940517,0.221688923623926,0.6699280500448558
ENTRO-CORE (Exponential),8.799999999999985,1.5298350052194865,-0.04308834532680697,0.18775340818288677,0.6088902394668387
ENTRO-CORE (Exponential),8.899999999999984,1.5160760527232777,-0.13758952496208632,0.0,0.0
ENTRO-CORE (Exponential),8.999999999999984,1.4956725850136359,-0.20403467709641832,0.0,0.0
ENTRO-CORE (Exponential),9.099999999999984,1.4693753015256577,-0.26297283487978146,0.0,0.0
ENTRO-CORE (Exponential),9.199999999999983,1.4356556077838094,-0.337196937418483,0.0,0.0
ENTRO-CORE (Exponential),9.299999999999983,1.3970241949633058,-0.38631412820503674,0.0,0.0
ENTRO-CORE (Exponential),9.399999999999983,1.353384887108675,-0.4363930785463066,0.0,0.0
ENTRO-CORE (Exponential),9.499999999999982,1.3035196904792306,-0.4986519662944451,0.0,0.0
ENTRO-CORE (Exponential),9.599999999999982,1.2472669079224106,-0.5625278255682,0.0,0.0
ENTRO-CORE (Exponential),9.699999999999982,1.1864247777009231,-0.6084213022148753,0.0,0.0
ENTRO-CORE (Exponential),9.799999999999981,1.1208527928104084,-0.655719848905148,0.0,0.0
ENTRO-CORE (Exponential),9.89999999999998,1.0516997947844542,-0.6915299802595422,0.0,0.0
ENTRO-CORE (Exponential),9.99999999999998,0.981611002331601,-0.7008879245285311,0.0,0.0
ENTRO-CORE (Exponential),10.09999999999998,0.9090232701953578,-0.7258773213624329,0.0,0.0
ENTRO-CORE (Exponential),10.19999999999998,0.8340864898374524,-0.7493678035790545,0.0,0.0
ENTRO-CORE (Exponential),10.29999999999998,0.7568237182057295,-0.7726277163172286,0.0,0.0
ENTRO-CORE (Exponential),10.399999999999979,0.6786370568690264,-0.7818666133670308,0.0,0.0
ENTRO-CORE (Exponential),10.499999999999979,0.5990864429236316,-0.7955061394539487,0.0,0.0
ENTRO-CORE (Exponential),10.599999999999978,0.5182367974801576,-0.8084964544347393,0.0,0.0
ENTRO-CORE (Exponential),10.699999999999978,0.4377486369823186,-0.8048816049783902,0.0,0.0
ENTRO-CORE (Exponential),10.799999999999978,0.3568794582971595,-0.8086917868515906,0.005732106353442623,0.02825371452419234
ENTRO-CORE (Exponential),10.899999999999977,0.27817005826578484,-0.7870940003137465,0.0,0.0
ENTRO-CORE (Exponential),10.999999999999977,0.20121036999463737,-0.7695968827114748,0.0032730613071619286,0.01623212242945815
ENTRO-CORE (Exponential),11.099999999999977,0.12658085024632804,-0.7462951974830935,0.0020753286684491723,0.01032299171368356
ENTRO-CORE (Exponential),11.199999999999976,0.05238291385633742,-0.7419793638999062,0.000906589107322997,0.00452268724494187
ENTRO-CORE (Exponential),11.299999999999976,-0.020346591292167066,-0.7272950514850448,0.0,0.0
ENTRO-CORE (Exponential),11.399999999999975,-0.0891628091836027,-0.6881621789143563,0.0,0.0
ENTRO-CORE (Exponential),11.499999999999975,-0.15383224914622506,-0.6466943996262234,0.0,0.0
ENTRO-CORE (Exponential),11.599999999999975,-0.21582600209594335,-0.619937529497183,0.0,0.0
ENTRO-CORE (Exponential),11.699999999999974,-0.27512424737016905,-0.5929824527422571,0.0,0.0
ENTRO-CORE (Exponential),11.799999999999974,-0.3320875431371942,-0.5696329576702515,0.0,0.0
ENTRO-CORE (Exponential),11.899999999999974,-0.3871997635192203,-0.551122203820261,0.0,0.0
ENTRO-CORE (Exponential),11.999999999999973,-0.439176170376565,-0.5197640685734464,0.0,0.0
ENTRO-CORE (Exponential),12.099999999999973,-0.48756701071647357,-0.48390840339908614,0.0,0.0
ENTRO-CORE (Exponential),12.199999999999973,-0.533075082855458,-0.4550807213898444,0.0,0.0
ENTRO-CORE (Exponential),12.299999999999972,-0.5762263591641024,-0.43151276308644376,0.0,0.0
ENTRO-CORE (Exponential),12.399999999999972,-0.6146715293464998,-0.38445170182397415,0.0,0.0
ENTRO-CORE (Exponential),12.499999999999972,-0.6481469555699095,-0.3347542622340972,0.0,0.0
ENTRO-CORE (Exponential),12.599999999999971,-0.6776483451913001,-0.2950138962139064,0.0,0.0
ENTRO-CORE (Exponential),12.69999999999997,-0.7026518617825476,-0.2500351659124746,0.0,0.0
ENTRO-CORE (Exponential),12.79999999999997,-0.7248926037622657,-0.22240741979718176,0.0,0.0
ENTRO-CORE (Exponential),12.89999999999997,-0.7425383181617836,-0.17645714399517926,0.0,0.0
ENTRO-CORE (Exponential),12.99999999999997,-0.7562885948651196,-0.13750276703335973,0.0,0.0
ENTRO-CORE (Exponential),13.09999999999997,-0.7650827965213572,-0.08794201656237716,0.0,0.0
ENTRO-CORE (Exponential),13.199999999999969,-0.7688239968249932,-0.037412003036360296,0.0,0.0
ENTRO-CORE (Exponential),13.299999999999969,-0.7681356169934005,0.006883798315927066,0.0,0.0
ENTRO-CORE (Exponential),13.399999999999968,-0.7573256992216578,0.10809917771742678,0.4779901051367039,0.9083657826943727
ENTRO-CORE (Exponential),13.499999999999968,-0.7377329857709471,0.19592713450710617,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),13.599999999999968,-0.7094914192612181,0.28241566509729116,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),13.699999999999967,-0.6744493040315476,0.3504211522967051,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),13.799999999999967,-0.6338190749593242,0.40630229072223356,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),13.899999999999967,-0.584022901027584,0.49796173931740184,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),13.999999999999966,-0.5282063104444014,0.5581659058318271,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),14.099999999999966,-0.4647922097320965,0.6341410071230483,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),14.199999999999966,-0.39472308937051204,0.7006912036158446,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),14.299999999999965,-0.31777632731536987,0.7694676205514217,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),14.399999999999965,-0.23624057958298456,0.815357477323853,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),14.499999999999964,-0.1496119759555154,0.8662860362746916,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),14.599999999999964,-0.058386204638631395,0.91225771316884,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),14.699999999999964,0.036754232104849724,0.9514043674348112,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),14.799999999999963,0.13532256442467974,0.9856833231983001,0.5994904383473348,0.9500859219985497
ENTRO-CORE (Exponential),14.899999999999963,0.2351534396703363,0.9983087524565657,0.6010438551107229,0.9504721071184684
ENTRO-CORE (Exponential),14.999999999999963,0.3367098936225689,1.015564539522326,0.602604528053126,0.9508570873061033
ENTRO-CORE (Exponential),15.099999999999962,0.43829914876832415,1.015892551457552,0.6041789883766684,0.9512424363551263
ENTRO-CORE (Exponential),15.199999999999962,0.5402431406112749,1.019439918429507,0.6057405294831788,0.9516216387777687
ENTRO-CORE (Exponential),15.299999999999962,0.6444212787405867,1.041781381293118,0.6072939200207665,0.9519959357653673
ENTRO-CORE (Exponential),15.399999999999961,0.7498233393104148,1.0540206056982802,0.6088671859574807,0.9523720702223949
ENTRO-CORE (Exponential),15.499999999999961,0.8547534001908242,1.0493006088040944,0.6104442847418328,0.952746163081226
ENTRO-CORE (Exponential),15.59999999999996,0.9540915272389326,0.9933812704810837,0.21199962608598705,0.6535435419459253
ENTRO-CORE (Exponential),15.69999999999996,1.047043106434833,0.9295157919590036,0.21345852654861208,0.6560615743187979
ENTRO-CORE (Exponential),15.79999999999996,1.1336305367687378,0.8658743033390501,0.21481167305858967,0.658380715529421
ENTRO-CORE (Exponential),15.89999999999996,1.2133377049906426,0.797071682219048,0.21606176058038828,0.6605093262487486
ENTRO-CORE (Exponential),15.99999999999996,1.285493966310067,0.7215626131942443,0.2172036349385103,0.6624420820637198
ENTRO-CORE (Exponential),16.09999999999996,1.3527168667043006,0.672229003942335,0.2182299957826525,0.6641699259415118
ENTRO-CORE (Exponential),16.19999999999996,1.4127116424945547,0.5999477579025417,0.21917991143592763,0.665761195242027
ENTRO-CORE (Exponential),16.29999999999996,1.4667354434964608,0.5402380100190602,0.22002258265080926,0.6671664997372848
ENTRO-CORE (Exponential),16.399999999999963,1.5159244515329917,0.4918900803653085,0.22077727142355869,0.6684200616562924
ENTRO-CORE (Exponential),16.499999999999964,1.5590201870987015,0.43095735565709875,0.22146103195410227,0.6695517324472717
ENTRO-CORE (Exponential),16.599999999999966,1.597429198606833,0.3840901150813151,0.22205744073546452,0.670535675879635
ENTRO-CORE (Exponential),16.699999999999967,1.6307662780089942,0.3333707940216131,0.2225869048334373,0.6714067200602927
ENTRO-CORE (Exponential),16.79999999999997,1.658975651009087,0.28209373000092686,0.22304486217258745,0.6721582678106203
ENTRO-CORE (Exponential),16.89999999999997,1.6800533137152291,0.21077662706142172,0.2234312258258952,0.6727909871112746
ENTRO-CORE (Exponential),16.99999999999997,1.6948849982782206,0.14831684562991393,0.22371922197180127,0.6732618227059133
ENTRO-CORE (Exponential),17.099999999999973,1.70235687739897,0.07471879120749343,0.2239215224896262,0.6735921521255162
ENTRO-CORE (Exponential),17.199999999999974,1.703695532032182,0.013386546332121677,0.22402313367521337,0.6737579434483552
ENTRO-CORE (Exponential),17.299999999999976,1.6979003073191885,-0.057952247129934964,0.18544617745721564,0.6043522118194127
ENTRO-CORE (Exponential),17.399999999999977,1.6834199757955117,-0.14480331523676776,0.0,0.0
ENTRO-CORE (Exponential),17.49999999999998,1.6615918073641123,-0.21828168431399558,0.0,0.0
ENTRO-CORE (Exponential),17.59999999999998,1.6301069367868024,-0.31484870577309965,0.0,0.0
ENTRO-CORE (Exponential),17.69999999999998,1.5924957747730908,-0.37611162013711597,0.0,0.0
ENTRO-CORE (Exponential),17.799999999999983,1.5472205662770513,-0.45275208496039554,0.0,0.0
ENTRO-CORE (Exponential),17.899999999999984,1.4951960236955524,-0.5202454258149883,0.0,0.0
ENTRO-CORE (Exponential),17.999999999999986,1.4359980641014871,-0.5919795959406533,0.0,0.0
ENTRO-CORE (Exponential),18.099999999999987,1.3727472465389576,-0.6325081756252943,0.0,0.0
ENTRO-CORE (Exponential),18.19999999999999,1.305030956111836,-0.6771629042712163,0.0,0.0
ENTRO-CORE (Exponential),18.29999999999999,1.2333663005411049,-0.716646555707313,0.0,0.0
ENTRO-CORE (Exponential),18.39999999999999,1.1582331825505119,-0.7513311799059301,0.0,0.0
ENTRO-CORE (Exponential),18.499999999999993,1.0792308733862035,-0.7900230916430845,0.0,0.0
ENTRO-CORE (Exponential),18.599999999999994,0.9971651722914319,-0.8206570109477166,0.0,0.0
ENTRO-CORE (Exponential),18.699999999999996,0.9128155602104553,-0.8434961208097653,0.0,0.0
ENTRO-CORE (Exponential),18.799999999999997,0.8265908011948554,-0.8622475901559986,0.0,0.0
ENTRO-CORE (Exponential),18.9,0.7391153582028549,-0.8747544299200045,0.0,0.0
ENTRO-CORE (Exponential),19.0,0.6495764460617625,-0.8953891214109246,0.0,0.0
ENTRO-CORE (Exponential),19.1,0.559116181795813,-0.9046026426594947,0.0,0.0
ENTRO-CORE (Exponential),19.200000000000003,0.46880304367581654,-0.9031313811999648,0.0,0.0
ENTRO-CORE (Exponential),19.300000000000004,0.3803261206733888,-0.8847692300242774,0.006206773665519916,0.030557260884264026
ENTRO-CORE (Exponential),19.400000000000006,0.2936754853816334,-0.8665063529175536,0.004851072893579944,0.023963567093301275
ENTRO-CORE (Exponential),19.500000000000007,0.20657219118851197,-0.8710329419312143,0.00351344754258312,0.01741383340265301
ENTRO-CORE (Exponential),19.60000000000001,0.11927696840792433,-0.8729522278058763,0.0,0.0
ENTRO-CORE (Exponential),19.70000000000001,0.03450047451980584,-0.8477649388811849,0.0,0.0
